"TypeId","DisplayName","Rarity","ResourceDirectory","DamageType","DamageTypeSource","MaxHitPoints","Attack","Defense","MagicResistance","AttackIntervalSeconds","EffectiveAttackIntervalSeconds","MoveSpeedMetresPerSecond","LifeDeduct","RawMedianDps","WinsorizedMedianDps","RawMedianTtdSeconds","WinsorizedMedianTtdSeconds","OutputReference","DefenseReference","PanelPower","PanelModelStatus","AbilityModelKind","OutputScenarioLow","OutputScenarioMain","OutputScenarioHigh","DefenseScenarioMain","EquivalentEntityContributionLow","EquivalentEntityContribution","EquivalentEntityContributionHigh","AbilityPowerMultiplier","ContinuousPower","AbilityEvidence","RiskFlags","ScenarioEventCount","ScenarioEventTimesSeconds","ScenarioAttackCount","ScenarioSpecialAttackCount","RarityMedianPower","IsotonicRarityMedianPower","CompressionAlpha","RarityBaseCost","WithinTierFactor","RawCostBeforeRounding","FinalBaseCost","R1InitialCost","R1CalibrationKappa","R1CalibratedRawCost","Elite1EntityCount","Elite1TotalPower","Elite1TotalCost","Elite1PowerPerCostRatio","Elite2ResourceDirectory","Elite2ResourceSource","Elite2PanelPower","Elite2ContinuousPowerPerBody","Elite2PanelPowerStatus","Elite2TotalPower","Elite2TotalCost","Elite2PowerPerCostRatio","Elite3ResourceDirectory","Elite3ResourceSource","Elite3PanelPower","Elite3ContinuousPowerPerBody","Elite3PanelPowerStatus","Elite3TotalPower","Elite3TotalCost","Elite3PowerPerCostRatio","EliteEfficiencyRisk"
"1279","家族恫吓者","3","1279_sgbdg","Physical","Staging","9000","500","900","10","3.0","1.50","0.5","1","133.33333333333333333333333333","133.333333333333","393.75","393.75","150","51.1","2.61711961295107","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","2.61711961295107","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","1.35","16.53328091117835","17",,,,"2","5.23423922590214","34","0.1539482125265335294117647059","1279_sgbdg_2","Dedicated","3.70116605098803","3.70116605098803","DedicatedPanelPower","11.10349815296409","51","0.2177156500581194117647058824","1279_sgbdg_2","InheritedE2","3.70116605098803","3.70116605098803","InheritedE2PanelPower","18.50583025494015","85","0.2177156500581194117647058824","E2 dedicated variant efficiency differs from E0 by +41.42135623730956578204037826%; C0 is unchanged."
"1281","家族专用轿车","5","1281_sgcar","Physical","Staging","10000","900","1000","15","5.0","2.50","1.2","1","240","240","437.50","437.5","150","51.1","3.70116605098803","BaseOrdinaryCombat","ExplicitRiskOnly","1","1","1","1","0","0","0","1","3.70116605098803","No quantified ability scenario; base panel only.","BONDS confirms three 1277 successors are unloaded on defeat, but the parent death time is not confirmed; numeric contribution is zero.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","0.968886161197263","22.367001216760439893172816888","22",,,,"2","7.40233210197606","44","0.1682348204994559090909090909","1281_sgcar_2","Dedicated","5.75834287969695","5.75834287969695","DedicatedPanelPower","17.27502863909085","66","0.2617428581680431818181818182","1281_sgcar_2","InheritedE2","5.75834287969695","5.75834287969695","InheritedE2PanelPower","28.79171439848475","110","0.2617428581680431818181818182","E2 dedicated variant efficiency differs from E0 by +55.58185718686559811161706273%; C0 is unchanged."
"1282","家族角头","3","1282_sgelder","Magic","Staging","7500","500","500","25","2.5","1.25","0.7","1","320","320","125.00","125","150","51.1","2.28440928173368","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","2.28440928173368","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","1.35","16.53328091117835","17",,,,"2","4.56881856346736","34","0.1343770165725694117647058824","1282_sgelder_2","Dedicated","2.83119331330438","2.83119331330438","DedicatedPanelPower","8.49357993991314","51","0.1665407831355517647058823529","1282_sgelder_2","InheritedE2","2.83119331330438","2.83119331330438","InheritedE2PanelPower","14.15596656652190","85","0.1665407831355517647058823529","E2 dedicated variant efficiency differs from E0 by +23.93546707863730943831048927%; C0 is unchanged."
"1314","寻路密探","3","1314_wdnjd","Physical","Staging","6500","500","300","20","2.3","1.15","0.65","1","173.9130434782608695652173913","173.913043478261","44.00","44","150","51.1","0.999162983886193","BaseOrdinaryCombat","FirstStrike20Seconds","1.1470588235294117647058823529","1.1470588235294117647058823529","1.1470588235294117647058823529","1","0","0","0","1.07100832094312","1.0701118697204692294885063422","BONDS: first attack deals 200% ATK physical damage. Formula replaces exactly one baseline hit in the 20-second uninterrupted-attack sequence.","Target availability can change the number of attacks in-window.","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","1.11298778516183","13.63062200206722544911906843","14",,,,"2","2.1402237394409384589770126844","28","0.0764365621228906592491790244","1314_wdnjd_2","Dedicated","1.47586153701492","1.5806599867028818169239113504","DedicatedPanelPower","4.7419799601086454507717340512","42","0.1129042847644915583517079536","1314_wdnjd_2","InheritedE2","1.47586153701492","1.5806599867028818169239113504","InheritedE2PanelPower","7.9032999335144090846195567520","70","0.1129042847644915583517079536","E2 dedicated variant efficiency differs from E0 by +47.70978917519867607171267646%; C0 is unchanged."
"1315","岗哨密探","3","1315_wdyjd","Physical","Staging","5500","700","150","35","3.3","1.65","0.65","1","242.42424242424242424242424242","242.424242424242","20.25","20.25","150","51.1","0.800284596238102","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.800284596238102","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.934931008121615","11.449982955441354215770188915","11",,,,"2","1.600569192476204","22","0.0727531451125547272727272727","1315_wdyjd_2","Dedicated","1.05306064657981","1.05306064657981","DedicatedPanelPower","3.15918193973943","33","0.09573278605271","1315_wdyjd_2","InheritedE2","1.05306064657981","1.05306064657981","InheritedE2PanelPower","5.26530323289905","55","0.09573278605271","E2 dedicated variant efficiency differs from E0 by +31.58576980363391255154829719%; C0 is unchanged."
"1316","武装密探","5","1316_wdpjd","Physical","Staging","12000","1000","1200","0","3.5","1.75","0.35","1","400","400","525.00","525","150","51.1","5.23423922590214","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","5.23423922590214","No quantified ability scenario; base panel only.","","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.19283878452521","27.537008591293506280959020226","28",,,,"2","10.46847845180428","56","0.1869371152107907142857142857","1316_wdpjd_2","Dedicated","6.80410013046595","6.80410013046595","DedicatedPanelPower","20.41230039139785","84","0.2430035760880696428571428571","1316_wdpjd_2","InheritedE2","6.80410013046595","6.80410013046595","InheritedE2PanelPower","34.02050065232975","140","0.2430035760880696428571428571","E2 dedicated variant efficiency differs from E0 by +29.99215046945506801429883153%; C0 is unchanged."
"1319","叛乱煽动者","3","1319_wdfmpm","Magic","Staging","10000","250","100","50","5.0","2.50","0.6","1","80","80","33.75","33.75","150","51.1","0.593506941186698","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.593506941186698","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.781426924080096","9.570037664721677721301586016","10",,,,"2","1.187013882373396","20","0.0593506941186698","1319_wdfmpm_2","Dedicated","0.750733496507825","0.750733496507825","DedicatedPanelPower","2.252200489523475","30","0.0750733496507825","1319_wdfmpm_2","InheritedE2","0.750733496507825","0.750733496507825","InheritedE2PanelPower","3.753667482539125","50","0.0750733496507825","E2 dedicated variant efficiency differs from E0 by +26.49110640673512092266392954%; C0 is unchanged."
"1322","“灰礼帽”","5","1322_wdgyht_2","Physical","Staging","15000","1800","375","30","6.0","3.00","0.7","1","500","500","137.50","137.5","150","51.1","2.99488583440538","BaseOrdinaryCombat","ExplicitRiskOnly","1","1","1","1","0","0","0","1","2.99488583440538","No quantified ability scenario; base panel only.","BONDS confirms a 1.5-tile displacement after every third attack and one second unblockable, but route geometry and resulting target pressure are not confirmed; numeric contribution is zero.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","0.853292196316206","19.698483018554525409749627584","20",,,,"2","5.98977166881076","40","0.149744291720269","1322_wdgyht","Dedicated","6.80030637487106","6.80030637487106","DedicatedPanelPower","20.40091912461318","60","0.340015318743553","1322_wdgyht","InheritedE2","6.80030637487106","6.80030637487106","InheritedE2PanelPower","34.00153187435530","100","0.340015318743553","E2 dedicated variant efficiency differs from E0 by +127.06396005980734552132356785%; C0 is unchanged."
"1326","特里蒙城防军","3","1326_cbagen","Physical","Staging","5800","400","150","40","1.5","0.75","1.2","1","133.33333333333333333333333333","133.333333333333","21.45","21.45","150","51.1","0.610839252424624","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.610839252424624","No quantified ability scenario; base panel only.","","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.795040131918401","9.736756916049789978126635421","10",,,,"2","1.221678504849248","20","0.0610839252424624","1326_cbagen_2","Dedicated","1.04435237596916","1.04435237596916","DedicatedPanelPower","3.13305712790748","30","0.104435237596916","1326_cbagen_2","InheritedE2","1.04435237596916","1.04435237596916","InheritedE2PanelPower","5.22176187984580","50","0.104435237596916","E2 dedicated variant efficiency differs from E0 by +70.9700828530220247513144027%; C0 is unchanged."
"1328","弧光锋卫","4","1328_cbjedi","Magic","Staging","10000","700","550","50","3.0","1.50","0.75","1","373.33333333333333333333333333","373.333333333333","312.50","312.5","150","51.1","3.90137157320435","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","3.90137157320435","No quantified ability scenario; base panel only.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.07758037241749","23.577259327503089873043479812","24",,,,"2","7.80274314640870","48","0.1625571488835145833333333333","1328_cbjedi_2","Dedicated","5.54692959384855","5.54692959384855","DedicatedPanelPower","16.64078878154565","72","0.23112206641035625","1328_cbjedi_2","InheritedE2","5.54692959384855","5.54692959384855","InheritedE2PanelPower","27.73464796924275","120","0.23112206641035625","E2 dedicated variant efficiency differs from E0 by +42.17896167456406726163502319%; C0 is unchanged."
"1329","弧光镜卫","5","1329_cbshld","Physical","Staging","10000","700","3300","60","3.0","1.50","0.75","1","266.66666666666666666666666667","266.666666666667","460.00","460","150","51.1","4.00043485351001","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","4.00043485351001","No quantified ability scenario; base panel only.","","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.01515867985337","23.435214927032431674506986722","23",,,,"2","8.00086970702002","46","0.1739319501526091304347826087","1329_cbshld_2","Dedicated","5.58630325738734","5.58630325738734","DedicatedPanelPower","16.75890977216202","69","0.242882750321188695652173913","1329_cbshld_2","InheritedE2","5.58630325738734","5.58630325738734","InheritedE2PanelPower","27.93151628693670","115","0.242882750321188695652173913","E2 dedicated variant efficiency differs from E0 by +39.64240043768936220513776437%; C0 is unchanged."
"1333","“交通警察”","3","1333_cbbgen","Physical","Staging","5500","600","300","40","1.5","0.75","1.2","1",,,,,,,,"NoOrdinaryAttack","PathPressure","1","1","1","1","1.3333333333333333333333333333","1.3333333333333333333333333333","1.3333333333333333333333333333","1","1.3333333333333333333333333333","BONDS: no ordinary attack and unblockable. Formula: normalized LifeDeduct * normalized move speed * 20-second survival fraction.","Route length and whether movement is interrupted by non-blocking interactions are not confirmed.","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","1.26997780573334","15.55325912085273860735206014","16",,,,"2","2.6666666666666666666666666666","32","0.0833333333333333333333333333","1333_cbbgen_2","Dedicated",,"1.3333333333333333333333333333","InheritedE0ContinuousPowerNoPanelPower","3.9999999999999999999999999999","48","0.0833333333333333333333333333","1333_cbbgen_2","InheritedE2",,"1.3333333333333333333333333333","InheritedE0ContinuousPowerNoPanelPower","6.6666666666666666666666666665","80","0.0833333333333333333333333333","E2 has a dedicated resource but E0 has no PanelPower; E0 ContinuousPower is inherited."
"1355","护障","5","1355_mrfly","None","Staging","6000","0","80","40","2.0","1.00","1.2","1",,,,,,,,"UnattackableDrone","SupportAura20Seconds","1","1","1","1","0.264911064067352","0.794733192202056","1.324555320336760","1","0.794733192202056","BONDS: other allies within radius 2.5 gain MR +30. Design 5.2: aura sensitivity uses 1/3/5 effective targets; main uses 3.","Actual route, recipients, uptime, stacking and silence timing are not confirmed.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","0.75","17.313954501982950","17",,,,"2","1.589466384404112","34","0.0467490113060032941176470588","1355_mrfly_2","Dedicated",,"0.794733192202056","InheritedE0ContinuousPowerNoPanelPower","2.384199576606168","51","0.0467490113060032941176470588","1355_mrfly_2","InheritedE2",,"0.794733192202056","InheritedE0ContinuousPowerNoPanelPower","3.973665961010280","85","0.0467490113060032941176470588","E2 has a dedicated resource but E0 has no PanelPower; E0 ContinuousPower is inherited."
"1371","残党乐团长笛手","2","1371_ltnflu","Physical","Staging","4000","280","150","10","2.0","1.00","0.8","1","14","14","15.00","15","150","51.1","0.165521177720474","BaseOrdinaryCombat","PeriodicAttack20Seconds","2.0714285714285714285714285714","2.0714285714285714285714285714","2.0714285714285714285714285714","1","0","0","0","1.43924583425785","0.2382256655156454566805402209","BONDS: after two attacks, the next deals 130% ATK physical damage. Formula uses floor(20/base interval) actual attacks and floor(attack count/3) enhanced attacks; an incomplete tail remains ordinary.","","0","","20","6","0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.985085205337629","6.8955964373633931491479466237","7",,,,"2","0.4764513310312909133610804418","14","0.0340322379308064938115057458","1371_ltnflu_2","Dedicated","0.221186977601904","0.3183424361056247046425869464","DedicatedPanelPower","0.9550273083168741139277608392","21","0.0454774908722321006632267066","1371_ltnflu_2","InheritedE2","0.221186977601904","0.3183424361056247046425869464","InheritedE2PanelPower","1.5917121805281235232129347320","35","0.0454774908722321006632267066","E2 dedicated variant efficiency differs from E0 by +33.63062095621161512882664443%; C0 is unchanged."
"1372","残党乐团小号手","2","1372_ltntpt","Physical","Staging","6000","200","200","15","2.0","1.00","0.8","1","10","13.1304347826087","25.00","25","150","51.1","0.206944304460781","BaseOrdinaryCombat","PeriodicAoe20Seconds","1","1.3","1.6","1","0","0","0","1.14017542509914","0.2359528103104168308511668283","BONDS: after two attacks, the next deals 100% ATK physical damage in a cross. Formula uses floor(20/base interval) actual attacks and floor(attack count/3) splash attacks; AoE sensitivity gives each completed third hit 1/2/3 targets.","Actual cross occupancy and air-target exclusions are encounter dependent.","0","","20","6","0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.979435316773714","6.8560472174159882056468322629","7",,,,"2","0.4719056206208336617023336566","14","0.033707544330059547264452404","1372_ltntpt_2","Dedicated","0.245732746413144","0.2801784386023856302655990962","DedicatedPanelPower","0.8405353158071568907967972886","21","0.0400254912289122328950855852","1372_ltntpt_2","InheritedE2","0.245732746413144","0.2801784386023856302655990962","InheritedE2PanelPower","1.4008921930119281513279954810","35","0.0400254912289122328950855852","E2 dedicated variant efficiency differs from E0 by +18.74342087037915181239211158%; C0 is unchanged."
"1375","残党乐团管乐家","4","1375_ltnclr","Magic","Staging","13000","500","700","60","6.0","3.00","0.8","1","133.33333333333333333333333333","133.333333333333","535.50","535.5","150","51.1","3.05205971323476","BaseOrdinaryCombat","RampAttack20Seconds","1.72","1.72","1.72","1","0","0","0","1.3114877048604","4.002738788407145982658227504","BONDS: while unblocked, every 0.25 seconds adds final ATK +30, max 30 stacks, cleared after each normal attack. Formula applies floor(attack interval/0.25), capped at 30, to every uninterrupted attack.","Actual blocked uptime and target availability are encounter dependent.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.09429303004153","23.942929186513011787977287764","24",,,,"2","8.005477576814291965316455008","48","0.166780782850297749277426146","1375_ltnclr_2","Dedicated","3.59197481965323","4.710830812143363823713559092","DedicatedPanelPower","14.132492436430091471140677276","72","0.1962846171726401593213982955","1375_ltnclr_2","InheritedE2","3.59197481965323","4.710830812143363823713559092","InheritedE2PanelPower","23.554154060716819118567795460","120","0.1962846171726401593213982955","E2 dedicated variant efficiency differs from E0 by +17.69018817283344922044309277%; C0 is unchanged."
"1377","残党乐团大提琴家","4","1377_ltnclo","Physical","Staging","15000","600","900","60","4.0","2.00","0.6","1","150","150","656.25","656.25","150","51.1","3.58363861925622","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","3.58363861925622","No quantified ability scenario; base panel only.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","1.0240326601087","22.40564528198506897176057356","22",,,,"2","7.16727723851244","44","0.1628926645116463636363636364","1377_ltnclo_2","Dedicated","4.61210296968754","4.61210296968754","DedicatedPanelPower","13.83630890906262","66","0.2096410440767063636363636364","1377_ltnclo_2","InheritedE2","4.61210296968754","4.61210296968754","InheritedE2PanelPower","23.06051484843770","110","0.2096410440767063636363636364","E2 dedicated variant efficiency differs from E0 by +28.69888567739502070360344216%; C0 is unchanged."
"1433","单核掠食者","2","1433_dsbasi","Physical","Staging","4300","280","0","10","1.1","0.55","1.6","1","25.454545454545454545454545455","25.4545454545455","11.55","11.55","150","51.1","0.195847298637387","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.195847298637387","No quantified ability scenario; base panel only.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.875852993475712","6.1309709543299752414700652429","6",,,,"2","0.391694597274774","12","0.0326412164395645","1433_dsbasi_2","Dedicated","0.421787016743437","0.421787016743437","DedicatedPanelPower","1.265361050230311","18","0.0702978361239061666666666667","1433_dsbasi_2","InheritedE2","0.421787016743437","0.421787016743437","InheritedE2PanelPower","2.108935083717185","30","0.0702978361239061666666666667","E2 dedicated variant efficiency differs from E0 by +115.36524612697333136996788824%; C0 is unchanged."
"1434","微核沉积者","2","1434_dsshel","Physical","Staging","4500","400","500","10","5.0","2.50","0.5","1","40","40","75.00","75","150","51.1","0.625611247089854","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.625611247089854","No quantified ability scenario; base panel only.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","1.35","9.4499999999999865","9",,,,"2","1.251222494179708","18","0.0695123607877615555555555556","1434_dsshel","InheritedE0","0.625611247089854","0.625611247089854","InheritedE0ContinuousPower","1.876833741269562","27","0.0695123607877615555555555556","1434_dsshel","InheritedE2","0.625611247089854","0.625611247089854","InheritedE2PanelPower","3.128056235449270","45","0.0695123607877615555555555556",""
"1437","蕴核饲育者","5","1437_dsfull","Physical","Staging","14500","800","1250","15","4.5","2.25","0.5","1","222.22222222222222222222222222","222.222222222222","639.75","639.75","150","51.1","4.30668205563543","BaseOrdinaryCombat","DeathRandomSummon20Seconds","1","1","1","1","0.18387643900918690","0.18387643900918690","0.18387643900918690","1","4.49055849464461690","BONDS: on death summon 1434 with 40% probability or 1433 with 60%, and grant move speed +200%. Scenario convention: death at 10 seconds; expected child PanelPower is probability weighted.","Actual death time and the summoned unit movement-speed path value are encounter dependent.","1","10",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.08805243604301","25.117987164560518348128648906","25",,,,"2","8.98111698928923380","50","0.179622339785784676","1437_dsfull_2","Dedicated","4.95774710529675","5.14162354430593690","DedicatedPanelPower","15.42487063291781070","75","0.205664941772237476","1437_dsfull_2","InheritedE2","4.95774710529675","5.14162354430593690","InheritedE2PanelPower","25.70811772152968450","125","0.205664941772237476","E2 dedicated variant efficiency differs from E0 by +14.49853176253626179814825028%; C0 is unchanged."
"1502","弑君者","3","1502_crowns","Physical","Staging","6000","400","120","50","2.8","1.40","1.4","2","71.428571428571428571428571429","71.4285714285714","20.90","20.9","150","51.1","0.441319426993086","BaseOrdinaryCombat","ExplicitRiskOnly","1","1","1","1","0","0","0","1","0.441319426993086","No quantified ability scenario; base panel only.","BONDS confirms a blocked-trigger blink of 1.5 tiles with initial 15 and requirement 15, but route geometry and blocked uptime are not confirmed; numeric contribution is zero.","0","",,,"0.8952517621759425","0.8952517621759425","0.430661245919345","12.246874749021","0.75","9.18515606176575","9",,,,"2","0.882638853986172","18","0.0490354918881206666666666667","1502_crowns","InheritedE0","0.441319426993086","0.441319426993086","InheritedE0ContinuousPower","1.323958280979258","27","0.0490354918881206666666666667","1502_crowns","InheritedE2","0.441319426993086","0.441319426993086","InheritedE2PanelPower","2.206597134965430","45","0.0490354918881206666666666667",""
"2031","塑路者","6","2031_syboy","Physical","Staging","35000","800","800","50","2.8","1.40","0.5","5","357.14285714285714285714285714","357.142857142857","1517.10","815.23","150","51.1","6.16318183753336","BaseOrdinaryCombat","AttackCycleSummon20Seconds","1","1","1","1","2.4263448601342810","2.4263448601342810","2.4263448601342810","1","8.5895266976676410","BONDS: after two attacks, the next damaging attack summons one 2033. Spawn times use each third uninterrupted attack; contribution uses child PanelPower * remaining lifetime / 20.","Summons from every ten incoming hits and their shared-count condition are not counted because incoming hit timing is not confirmed.","4","4.2/8.4/12.6/16.8",,,"6.10738456206143050","6.10738456206143050","0.430661245919345","28","1.22706729254868","34.35788419136304","34",,,,"2","17.1790533953352820","68","0.2526331381666953235294117647","2031_syboy","InheritedE0","6.16318183753336","8.5895266976676410","InheritedE0ContinuousPower","25.7685800930029230","102","0.2526331381666953235294117647","2031_syboy","InheritedE2","6.16318183753336","8.5895266976676410","InheritedE2PanelPower","42.9476334883382050","170","0.2526331381666953235294117647",""
"2035","箱形恐鱼","4","2035_sybox","Physical","Staging","10000","600","500","30","1.2","0.60","0.7","0","500","500","167.50","167.5","150","51.1","3.30549365807115","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","3.30549365807115","No quantified ability scenario; base panel only.","","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.975575937993003","21.345421160679424603426334156","21",,,,"2","6.61098731614230","42","0.15740445990815","2035_sybox","InheritedE0","3.30549365807115","3.30549365807115","InheritedE0ContinuousPower","9.91648097421345","63","0.15740445990815","2035_sybox","InheritedE2","3.30549365807115","3.30549365807115","InheritedE2PanelPower","16.52746829035575","105","0.15740445990815",""
"2043","染污躯壳","2","2043_smsbr","Physical","Staging","4000","400","200","0","1.5","0.75","1.0","1","133.33333333333333333333333333","133.333333333333","16.20","16.2","150","51.1","0.53084874624457","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","0.53084874624457","No quantified ability scenario; base panel only.","","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","1.35","9.4499999999999865","9",,,,"2","1.06169749248914","18","0.0589831940271744444444444444","2043_smsbr","InheritedE0","0.53084874624457","0.53084874624457","InheritedE0ContinuousPower","1.59254623873371","27","0.0589831940271744444444444444","2043_smsbr","InheritedE2","0.53084874624457","0.53084874624457","InheritedE2PanelPower","2.65424373122285","45","0.0589831940271744444444444444",""
"2046","木裂战士","5","2046_smwar","Physical","Staging","20000","700","800","20","1.2","0.60","2.5","1","666.66666666666666666666666667","590.769230769231","867.10","815.23","150","51.1","7.92670928926726","BaseOrdinaryCombat","None","1","1","1","1","0","0","0","1","7.92670928926726","No quantified ability scenario; base panel only.","","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","1.35","31.165118103569310","31",,,,"2","15.85341857853452","62","0.2557002996537825806451612903","2046_smwar","InheritedE0","7.92670928926726","7.92670928926726","InheritedE0ContinuousPower","23.78012786780178","93","0.2557002996537825806451612903","2046_smwar","InheritedE2","7.92670928926726","7.92670928926726","InheritedE2PanelPower","39.63354644633630","155","0.2557002996537825806451612903",""
"5503","果冻小子","6","5503_arcslma","Physical","Staging","18000","1100","0","0","4.0","2.00","0.2","1","400","400","44.25","44.25","150","51.1","1.5196044392089","BaseOrdinaryCombat","ScheduledSummon20Seconds","1","1","1","1","0.499657416883383375","0.499657416883383375","0.499657416883383375","1","2.019261856092283375","BONDS: initial SP 5, cost 15, summon three 5504. SPEC: automatic skills recover 2 SP/s. The exporter derives casts at 5, 12.5 and the 20-second endpoint; endpoint children have zero remaining-window contribution.","Actual battle termination and spawn survival can reduce contribution.","3","5/12.5/20",,,"6.10738456206143050","6.10738456206143050","0.430661245919345","28","0.75","21.00","21",,,,"2","4.038523712184566750","42","0.096155326480584922619047619","5503_arcslma","InheritedE0","1.5196044392089","2.019261856092283375","InheritedE0ContinuousPower","6.057785568276850125","63","0.096155326480584922619047619","5503_arcslma","InheritedE2","1.5196044392089","2.019261856092283375","InheritedE2PanelPower","10.096309280461416875","105","0.096155326480584922619047619",""
"7002","矿脉守卫","4","7002_veingd","Magic","Staging","25000","400","300","10","4.0","2.00","0.6","1","160","160","168.00","168","150","51.1","1.87265835513809","BaseOrdinaryCombat","Counter20Seconds","2","2","2","1","0","0","0","1.4142135623731","2.648338843527588093078601379","BONDS: each received hit deals 200 source-less magic damage to its source. Scenario convention: one incoming hit per second for 20 seconds; formal magic damage is applied to the defender sample.","Actual incoming hit rate and attacker targetability are encounter dependent.","0","",,,"3.444566138663685","3.444566138663685","0.430661245919345","21.8798151219188","0.854089560343657","18.687321677880125873081249052","19",,,,"2","5.296677687055176186157202758","38","0.1393862549225046364778211252","7002_veingd_2","Dedicated","2.63945674301337","3.732755523266637912142228347","DedicatedPanelPower","11.198266569799913736426685041","57","0.1964608170140335743232751762","7002_veingd_2","InheritedE2","2.63945674301337","3.732755523266637912142228347","InheritedE2PanelPower","18.663777616333189560711141735","95","0.1964608170140335743232751762","E2 dedicated variant efficiency differs from E0 by +40.94705186193646176768062644%; C0 is unchanged."
"10001","简饲源石虫","2","10001_trslim","Physical","Staging","4500","200","50","0","1.7","0.85","1.0","0","11.764705882352941176470588235","13.1304347826087","13.00","13","150","51.1","0.149229660179715","BaseOrdinaryCombat","ExplicitRiskOnly","1","1","1","1","0","0","0","1","0.149229660179715","No quantified ability scenario; base panel only.","Unblockable and move speed +150% last 1.5 seconds after the first below-50% trigger; route length and trigger time are not confirmed, so numeric contribution is zero.","0","",,,"0.2442674251888774683402701105","0.2442674251888774683402701105","0.430661245919345","6.99999999999999","0.75","5.2499999999999925","5",,,,"2","0.298459320359430","10","0.029845932035943","10001_trslim_2","Dedicated","0.16057912918074","0.16057912918074","DedicatedPanelPower","0.48173738754222","15","0.032115825836148","10001_trslim_2","InheritedE2","0.16057912918074","0.16057912918074","InheritedE2PanelPower","0.80289564590370","25","0.032115825836148","E2 dedicated variant efficiency differs from E0 by +7.60537080052116172203528053%; C0 is unchanged."
"10004","浆果磐蟹","5","10004_trdiam","Physical","Staging","5000","550","4000","90","2.3","1.15","0.75","1","217.39130434782608695652173913","217.391304347826","233.80","233.8","150","51.1","2.57505943810771","BaseOrdinaryCombat","ThresholdHeal20Seconds","1","1","1","1.5","0","0","0","1.22474487139159","3.1537908403509272934240081589","BONDS: first time below 50% HP, heal to 100%. The effective-HP budget adds 50% max HP without claiming a trigger time.","Actual trigger time, overkill and healing prevention are not confirmed.","0","",,,"3.90137157320436","3.90137157320436","0.430661245919345","23.0852726693106","0.880175637242524","20.319094582627880374704083954","20",,,,"2","6.3075816807018545868480163178","40","0.1576895420175463646712004079","10004_trdiam_2","Dedicated","3.33432583993068","4.0836984720035559812007349812","DedicatedPanelPower","12.251095416010667943602204944","60","0.2041849236001777990600367491","10004_trdiam_2","InheritedE2","3.33432583993068","4.0836984720035559812007349812","InheritedE2PanelPower","20.418492360017779906003674906","100","0.2041849236001777990600367491","E2 dedicated variant efficiency differs from E0 by +29.48539325293862529192849677%; C0 is unchanged."
